Species Code	Accession Number	PCO1	PCO2	PCO3	PCO4	PCO5
BER	5701BER	-0.19001464	-0.16528706	0.01784232	-0.07782064	-0.11534277
SPL	5703SPL	-0.19592404	-0.21596538	-0.14205221	-0.1529181	0.00438624
SPL	5704SPL	-0.24430763	-0.22219236	-0.07010902	-0.12166526	-0.0106279
BER	5705BER	-0.2184845	-0.23053719	-0.01021555	-0.10288681	-0.02842137
OTI	570618OTI	-0.06765952	0.02102514	0.1099283	0.01286204	0.09788053
OTI	570619OTI	-0.02873085	0.03469902	0.15170157	0.03688597	0.07858685
GAB	570622GAB	-0.09685515	-0.01430261	0.21005578	0.06163161	0.04478058
ADG	573ADG	0.31126206	-0.06049939	0.02288872	-0.00123118	0.03484812
ADG	576ADG	0.38571022	-0.02825971	-0.03170505	0.02116335	0.0245526
ADG	5789ADG	0.32861067	-0.04803624	-0.06340921	0.02764223	0.04644507
ADG	57aADG	0.23720582	-0.01867247	-0.0132108	-0.03010633	0.03301877
MIN	583298MIN	-0.07086694	-0.03177421	0.22026855	0.10691478	0.08795372
COL	583302COL	-0.13948672	-0.02239478	0.27311348	0.03855281	0.13545417
ADR	583311ADR*	-0.10732584	-0.01182527	0.27220289	0.06998283	0.05676388
PPL	583314PPL	-0.08124671	0.04718697	0.12351585	0.03330135	0.1203178
SUC	583320SUC	-0.07535586	0.03808642	0.12214534	0.06380295	0.13930007
COL	583327COL	-0.05590237	-0.02150836	0.14042182	0.03633598	0.08976514
DMS	5842DMS	-0.26897058	0.29417892	-0.06838274	-0.17359044	0.06672196
GAB	584487GAB	-0.06096081	0.00547544	0.16822531	0.02338183	0.07805417
CCT	584492CCT	-0.07604458	0.00547594	0.16660554	0.04290428	0.1349027
JAM	5848JAM	-0.16018354	-0.07307037	0.45528654	0.14880699	-0.06836923
CHC	5849CHC	-0.13046684	-0.14692491	0.12221484	-0.10252557	0.03866383
CMM	5855CMM	0.07513422	-0.02405927	0.03848614	-0.08197589	-0.02077716
CMM	5858CMM	-0.20637353	0.25592123	-0.01589369	-0.11079973	0.0657963
CMM	5861CMM	-0.1112384	-0.03640912	0.17814142	-0.03201022	0.06633042
FEN	5862FEN	-0.28077583	0.07536944	-0.1572807	0.31858575	-0.19056511
KTZ	5864KTZ	-0.10022382	-0.0558294	0.10203947	-0.0853195	-0.02517598
PRM	587114PRM	0.10174088	-0.00589621	0.03368963	-0.04574862	0.09915795
SPL	5874SPL	-0.15783366	-0.22601063	0.02747376	-0.07722545	0.029368
SPL	5876SPL	-0.22555554	-0.23234325	-0.06917053	-0.11403525	-0.06750376
KTZ	5889KTZ	-0.13136882	-0.07189165	0.08279581	-0.11019986	-0.01374291
KTZ	5890KTZ	-0.15064717	-0.03374813	0.03166382	-0.09109081	-0.07957193
BUK	5893BUK	0.22298371	-0.03201862	0.09118858	0.00586199	0.0795314
CHC	5901CHC	-0.16635565	-0.19973375	0.02428203	-0.10873299	0.02696094
CHC	5902CHC	-0.1390269	-0.16696192	0.02999162	-0.10547993	-0.08977672
SPG	5903SPG	0.066195	-0.05062658	0.04487126	-0.07231826	-0.02261602
CPH	5908CPH	-0.153716	-0.01159977	0.32619592	0.27408569	-0.09724064
PLT	5911PLT	-0.28976067	0.13876106	-0.12482908	0.35995359	-0.20757749
CHC	5913CHC	-0.20826051	-0.1522101	0.03911528	-0.04235526	-0.07882409
CHC	5915CHC	-0.12298151	-0.18909421	0.09670088	-0.10729955	0.01477756
CHC	5916CHC	-0.18944305	-0.17859573	0.04122773	-0.09425409	-0.03516856
CHC	5917CHC	-0.09188444	-0.1125508	0.03331737	-0.08016949	-0.05964776
CHC	5918CHC	-0.14396006	-0.14440454	0.01319855	-0.10973972	-0.10583153
CHC	5919CHC	-0.16160349	-0.16616288	0.07324601	-0.10218319	-0.05697411
ADG	591ADG	0.32887423	-0.04176411	-0.04926704	0.02018983	-0.00754159
CHC	5920CHC	-0.15059347	-0.17518562	0.09271581	-0.10941242	-0.00315937
LCL	595467LCL	-0.10581329	-0.0038393	0.30082333	0.16353324	-0.0330906
STO	595472STO_1	-0.31710238	0.07958275	-0.15807758	0.32607335	0.03452091
STO	595472STO_10	-0.30807399	0.07017923	-0.18358376	0.34873374	0.00545996
STO	595472STO_11	-0.31644096	0.08156866	-0.19561659	0.33828298	0.01732452
STO	595472STO_12	-0.31670029	0.08579415	-0.18489815	0.35006573	0.00476904
STO	595472STO_13	-0.32327383	0.06947503	-0.18707141	0.33859444	0.01631352
STO	595472STO_14	-0.31808853	0.07597552	-0.18988736	0.35077356	0.00711194
STO	595472STO_15	-0.32027927	0.05641811	-0.1869707	0.35910626	0.0144461
STO	595472STO_16	-0.31517106	0.06405925	-0.188761	0.36262579	0.01737703
STO	595472STO_17	-0.3293551	0.0575012	-0.19022734	0.35160582	0.0042163
STO	595472STO_18	-0.32388783	0.08000588	-0.18059949	0.3664705	0.01274945
STO	595472STO_2	-0.30973442	0.07301309	-0.18810428	0.34919841	0.00965403
STO	595472STO_20	-0.31979021	0.07409354	-0.18704512	0.35818809	0.01410843
STO	595472STO_25	-0.27416175	0.0202995	-0.03316067	0.23729539	0.02700271
STO	595472STO_26	-0.31848497	0.07158536	-0.1814282	0.35925886	0.00067212
STO	595472STO_27	-0.30488419	0.05996613	-0.1716794	0.36759064	-0.00601799
STO	595472STO_3	-0.31877589	0.07993344	-0.1920817	0.34741788	0.002104
STO	595472STO_4	-0.32024182	0.06404703	-0.18389623	0.35459151	-0.0135309
STO	595472STO_5	-0.31973287	0.0615687	-0.17941055	0.36646724	0.02453616
STO	595472STO_6	-0.30829441	0.0717722	-0.19008207	0.34438818	0.02898908
STO	595472STO_7	-0.32329353	0.08531868	-0.18209262	0.34867536	0.00260116
STO	595472STO_9	-0.31863553	0.07616393	-0.17348735	0.36395165	0.01667179
BLB	595473BLB*	-0.0765006	0.02314325	0.34751432	0.17049344	0.00343071
CND	595503CND	0.16726263	-0.06218834	0.14854647	-0.00899977	0.08956784
CRC	597223CRC	-0.0606308	-0.05456236	0.27773839	0.0624066	0.07081253
SUC	597677SUC	-0.06073327	0.02504713	0.12594064	0.04149457	0.15118915
BCP	597682BCP	-0.17392481	0.00785698	-0.03849983	0.04925007	0.19109608
CRC	597749CRC	-0.06652617	-0.04681572	0.1515538	-0.00177883	0.11852454
TAR	597771TAR	-0.14696684	-0.10333895	0.04701597	-0.081368	-0.0432687
MRN	6020MRN_1	0.39334109	0.00646205	-0.10392192	0.00096715	-0.02626236
MRN	6020MRN_2	0.25751298	-0.01863739	0.06757146	0.01105948	0.077886
PAM	6024PAM	0.10387469	-0.02861599	0.120722	0.02272722	0.01429327
SND	6027SND	-0.07661992	-0.04039703	0.15711063	-0.08363026	0.03025473
TUQ	6030TUQ	-0.10197369	0.0125446	0.12676229	0.16244825	0.05877758
TCN	6032TCN	-0.08260326	0.01329977	0.09972452	-0.09481337	-0.0215869
MRL	604046MRL	-0.15374132	-0.0233526	0.356454	0.19771987	-0.0198935
AGF	604055AGF	-0.08607821	0.01503128	0.16093316	-0.01372172	0.1353719
AGF	604076AGF	-0.06665097	0.00729985	0.12792205	0.00793676	0.1205126
TUQ	604200TUQ	-0.09690267	0.0204494	0.20901037	0.08822908	0.11506528
SMB	604209SMB	-0.13337374	-0.00700367	0.35395061	0.15067928	-0.0748295
NRS	6047NRS	-0.22651803	-0.19252494	-0.03577892	-0.11609899	-0.02768576
TBR	6052TBR*	0.18493047	-0.01994492	-0.07069048	-0.00773966	-0.06691542
CHC	6053CHC	-0.2105244	-0.19790563	0.05272032	-0.11529423	-0.03181245
KTZ	6065KTZ	-0.09003791	-0.03797073	0.10404951	-0.06404085	-0.01034083
ADG	606ADG*	0.24488945	-0.00961293	0.01792062	-0.00472348	0.01636193
ADG	617ADG	0.20731335	0.01197044	-0.06964285	0.05810459	0.00634815
ADG	61ADG	0.33581286	-0.0418539	-0.08860367	-0.00386844	0.0074059
ADG	665ADG	0.33413298	0.0214037	-0.11972228	0.01438788	-0.05354019
ADG	670ADG_1*	0.25933962	-0.03006952	-0.04876031	-0.02378431	0.0104107
ADG	670ADG_2	0.33104687	-0.00457532	-0.05660649	-0.01954676	-0.05328075
ADG	690ADG	0.39635947	0.0051686	-0.072403	0.01574786	-0.01648897
ADG	697ADG	0.29899014	-0.02544897	-0.07114546	0.06628576	-0.02084374
AEM	7001ACLAEM	-0.13592993	0.21918632	0.09774357	-0.1524094	-0.06159852
AEM	7002ACLAEM	-0.13409524	0.32866265	0.08910545	-0.20029905	-0.09315186
AEM	7003ACLAEM	-0.20434183	0.30327763	0.09096208	-0.21697956	-0.14071766
AEM	7004ACLAEM	-0.21823231	0.25249668	0.10517812	-0.21203755	-0.04765736
AEM	7004ACLAEM_1	-0.17531215	0.36600053	0.09353121	-0.25128031	-0.06048817
AEM	7004ACLAEM_10	-0.16284269	0.36235778	0.1119207	-0.23779198	-0.04938881
AEM	7004ACLAEM_11	-0.19375482	0.34281294	0.11867644	-0.2238594	-0.05588185
AEM	7004ACLAEM_12	-0.20135362	0.35422186	0.09707823	-0.23851474	-0.0683664
AEM	7004ACLAEM_13	-0.18037885	0.37798086	0.07541359	-0.26358525	-0.04074693
AEM	7004ACLAEM_14	-0.15223586	0.38389682	0.08544341	-0.24508586	-0.03374598
AEM	7004ACLAEM_15	-0.17264977	0.38464997	0.06956625	-0.26568792	-0.04236597
AEM	7004ACLAEM_16	-0.17988943	0.37098222	0.08573531	-0.26811436	-0.02760699
AEM	7004ACLAEM_17	-0.1646269	0.36623169	0.06980103	-0.26053911	-0.05499663
AEM	7004ACLAEM_18	-0.15721533	0.36036201	0.08545383	-0.27539601	-0.0337013
AEM	7004ACLAEM_19	-0.17023378	0.36635561	0.08972954	-0.25373022	-0.03597385
AEM	7004ACLAEM_2	-0.18769317	0.33374651	0.10648415	-0.24822597	-0.03931173
AEM	7004ACLAEM_20	-0.18665955	0.25971933	0.09708915	-0.2377146	-0.00551425
AEM	7004ACLAEM_3	-0.16966989	0.37306657	0.10455687	-0.23003474	-0.06916715
AEM	7004ACLAEM_6	-0.20088419	0.32110423	0.11925404	-0.23080816	-0.03804634
AEM	7004ACLAEM_7	-0.19415918	0.35771029	0.11324325	-0.23304248	-0.06918739
AEM	7004ACLAEM_8	-0.18962531	0.35877282	0.09726029	-0.2398726	-0.05424107
AEM	7005ACLAEM	-0.18738294	0.26623543	0.09809217	-0.2126928	-0.1200002
AEM	7006ACLAEM	-0.20871835	0.24154498	0.12389694	-0.21166254	-0.1057229
AEM	7007ACLAEM	-0.19738179	0.21929359	0.1023	-0.20023911	-0.09865441
AEM	7008ACLAEM	-0.11978044	0.18363606	0.1045266	-0.15777478	-0.06047091
AEM	7009ACLAEM	-0.14264432	0.23082046	0.09270246	-0.23967389	-0.01545703
AEM	7010ACLAEM	-0.15640419	0.19686267	0.13142809	-0.16099875	-0.08437169
AEM	7011ACLAEM	-0.18696827	0.34635992	0.08884329	-0.23328303	-0.14795443
AEM	7012ACLAEM	-0.13421773	0.19058648	0.11660877	-0.15218411	-0.08282998
AEM	7013ACLAEM	-0.1715383	0.26917441	0.09140287	-0.17544451	-0.12082189
AEM	7014ACLAEM	-0.18688581	0.25751494	0.08837814	-0.1634441	-0.11767291
FEN	7015FEN	-0.17957614	0.07670618	-0.1306693	0.22602695	-0.10051538
AEM	7016ACLAEM	-0.16932836	0.25730783	0.10227348	-0.18017672	-0.10493081
BCP	7019BCP	-0.15754603	-0.00011091	-0.10588915	0.08796817	0.17015364
MGA	7020MGA	-0.12273265	0.09551659	0.08261293	-0.16081888	-0.03410196
MGA	7020MGA_1	-0.07429396	0.08832398	0.07803584	-0.1284374	-0.028586
MGA	7020MGA_10	-0.10507066	0.04430809	0.0845196	-0.08577757	-0.02644437
MGA	7020MGA_11	-0.09707618	0.11131363	0.09019904	-0.11602797	-0.02347205
MGA	7020MGA_12	-0.12310832	0.09811379	0.08260381	-0.09181231	-0.02983581
MGA	7020MGA_13	-0.08466089	0.1098582	0.08242907	-0.12406279	-0.04007952
MGA	7020MGA_14	-0.08049869	0.08904467	0.1033961	-0.1420939	-0.02423506
MGA	7020MGA_15	-0.08845067	0.06612017	0.11721434	-0.12828887	-0.03399598
MGA	7020MGA_16	-0.10331857	0.07256463	0.07853521	-0.11255003	-0.02364165
MGA	7020MGA_17	-0.10359733	0.0925664	0.09526608	-0.12411004	-0.02714873
MGA	7020MGA_18	-0.10024046	0.08352362	0.09514431	-0.13890236	-0.03033484
MGA	7020MGA_19	-0.09392904	0.09719398	0.10049909	-0.15884945	-0.033171
MGA	7020MGA_2	-0.09278684	0.0610525	0.05680655	-0.11174421	-0.01607168
MGA	7020MGA_20	-0.11216471	0.08935734	0.09718768	-0.12949907	-0.0387992
MGA	7020MGA_3	-0.09230826	0.0724839	0.09268157	-0.11958101	-0.03974203
MGA	7020MGA_4	-0.09045021	0.0892776	0.06835936	-0.10253609	-0.01036747
MGA	7020MGA_5	-0.08468558	0.11147269	0.09227085	-0.12670786	-0.02536679
MGA	7020MGA_6	-0.06654966	0.08608279	0.08698742	-0.12642003	-0.02525007
MGA	7020MGA_7	-0.10729908	0.10026579	0.07692835	-0.12758218	-0.03307284
MGA	7020MGA_8	-0.08601373	0.08614336	0.08119934	-0.09648089	-0.01200485
MGA	7020MGA_9	-0.0936732	0.04223769	0.07232568	-0.13853788	-0.04237032
MGA	7021MGA	-0.0920299	0.04118061	0.14110005	-0.1436765	-0.00888988
TOR	7025TOR	-0.08195626	0.09458669	0.06381902	-0.13229965	-0.04198176
BLV	7026BLV	-0.22406017	-0.21022413	-0.04492977	-0.1453044	0.01820786
BCP	7028BCP	-0.17061262	0.09512074	-0.12989626	0.10141234	0.13988399
BCP	7028BCP_1	-0.17374988	0.08141339	-0.1674708	0.11813093	0.31085085
BCP	7028BCP_10	-0.1682682	0.08785405	-0.17964118	0.12304856	0.28235955
BCP	7028BCP_11	-0.17210378	0.08689917	-0.18151172	0.12883367	0.28961321
BCP	7028BCP_12	-0.18396344	0.08305135	-0.18125985	0.13179507	0.27917041
BCP	7028BCP_14	-0.18740715	0.08472997	-0.18105044	0.12133149	0.26370719
BCP	7028BCP_16	-0.18988841	0.08591079	-0.18160637	0.12636186	0.28925731
BCP	7028BCP_17	-0.18326055	0.07640034	-0.15869735	0.11742001	0.29963285
BCP	7028BCP_18	-0.18577255	0.08401496	-0.17472618	0.12507668	0.28669711
BCP	7028BCP_19	-0.18165413	0.08513849	-0.17838565	0.12563672	0.29082125
BCP	7028BCP_2	-0.17741469	0.08033076	-0.17198192	0.11335924	0.30846267
BCP	7028BCP_20	-0.18277365	0.08524588	-0.18019391	0.1245875	0.28984245
BCP	7028BCP_3	-0.16359472	0.08665269	-0.17972309	0.11629501	0.28036924
BCP	7028BCP_4	-0.17501312	0.08995342	-0.18187881	0.12225679	0.28930148
BCP	7028BCP_5	-0.17451687	0.09339791	-0.18575519	0.11939067	0.28768316
BCP	7028BCP_7	-0.18235132	0.08208918	-0.18190279	0.11441155	0.26475347
BCP	7028BCP_8	-0.17713558	0.08516069	-0.17595314	0.12937717	0.28205761
BCP	7028BCP_9	-0.17085542	0.08476901	-0.18217701	0.12500338	0.29168071
BCP	7029BCP	-0.17601476	0.09166901	-0.12187803	0.1326475	0.12221484
BCP	7030BCP	-0.13109808	0.02856133	-0.13123656	0.08419878	0.1817859
BCP	7031BCP	-0.16156554	-0.0067991	-0.1196468	0.05723429	0.17938452
BCP	7032BCP	-0.16731194	0.07838629	-0.13677627	0.13794689	0.1339127
SNK	7033SNK_1	-0.22293811	0.04259413	-0.0791672	0.17710081	-0.03897386
BRD	7034BRD_2	-0.11700392	-0.05054651	0.32370339	0.12081974	0.1872801
VER	7036VER	-0.26899015	-0.0342993	-0.14335964	0.10981902	0.08676673
VER	7037VER	-0.26561932	-0.02140366	-0.19997525	0.15445074	0.07168895
DMS	7039DMS	-0.31670209	0.29362043	-0.10317274	-0.08547833	0.12480161
DDS	7040DDS	-0.1109321	-0.03949068	-0.00872788	0.03688523	0.2070757
FEN	7041FEN	-0.28143784	0.13562643	-0.14801551	0.33510977	-0.18240328
FEN	7042FEN	-0.23224635	0.12838822	-0.16991746	0.29073666	-0.19583382
BCP	7043BCP	-0.08643105	0.04793427	-0.11856896	0.10569122	0.22531779
GND	7046GND	-0.2438735	-0.16834826	-0.07174917	-0.0963886	-0.01323412
GRR	7047GRR	-0.1584272	0.02535693	0.0080405	0.13502756	-0.02056476
HOU	7048HOU	-0.26841082	0.08778401	-0.09756609	0.20979785	-0.03368387
HOU	7049HOU	-0.26242006	0.04787038	-0.0709844	0.13812888	0.03863819
HOU	7050HOU	-0.24754087	0.04911977	-0.05248617	0.1894847	0.01748533
IFD	7051IFD	-0.2473913	-0.23337949	-0.0009671	-0.11829536	-0.05538104
BCP	7052BCP	-0.19230409	-0.15903849	-0.02218712	-0.0733143	0.01825484
BCP	7053BCP_1	-0.16775021	0.0839222	-0.13290515	0.12648703	0.11926665
BCP	7053BCP_2	-0.19228785	-0.01493605	-0.11075201	0.07997783	0.17384722
BCP	7054BCP	-0.16199889	0.06422287	-0.13223364	0.06469886	0.25366241
IOP	7055IOP	-0.15266402	0.06792603	-0.11520028	0.11160964	0.16796553
KTZ	7056KTZ	-0.03072994	-0.09033925	0.08656013	-0.098567	-0.03411657
CLM	7058CMMMLM	-0.12688119	-0.06767932	0.15353626	-0.03486001	0.00642254
TOR	7059TOR	-0.08549799	0.05067817	0.08708143	-0.17254968	-0.06720467
MGA	7060MGA	-0.12845112	-0.02067301	0.11763752	-0.12023035	-0.01925548
BLV	7061BLV	-0.1288124	0.05599209	0.10404225	-0.18219948	-0.02670572
KTZ	7065KTZ	0.118634	-0.06150396	0.111405	-0.03400274	0.00295274
PAM	7066PAM	0.0633546	-0.03152003	0.11921022	0.03470938	0.0279801
PAM	7067PAM	0.13514999	-0.05099476	0.13519536	0.01096227	-0.0024986
PAM	7068PAM	0.08045659	-0.01703403	0.08332691	0.01800615	-0.03447098
PCJ	7069PCJ	-0.26731743	0.20484949	-0.06839818	-0.11439933	0.04515807
PCT	7070GRLPCT	-0.26253937	-0.21285482	-0.06975349	-0.10473403	-0.06046481
PLT	7071PLT	-0.31032181	0.05141452	-0.10006537	0.30978918	-0.16709978
PLT	7072PLT	-0.26857348	0.12073642	-0.12855262	0.29455408	-0.21531264
PLT	7073PLT	-0.18421898	0.10954183	-0.12777067	0.28433795	-0.1910931
PLT	7074PLT	-0.32214911	0.06240607	-0.13098662	0.31156724	-0.17213409
PLT	7075PLT	-0.2748071	0.13698422	-0.14907042	0.32016535	-0.21149436
PTA	7076PTA_1	-0.25029824	0.13306581	-0.15497154	0.33767644	-0.23589201
PTA	7076PTA_2	-0.26476137	0.05362956	-0.12021522	0.2844497	-0.18885685
PTA	7077PTA	-0.31127119	0.0664231	-0.14773873	0.34999185	-0.18656877
PTA	7078PTA	-0.28076185	0.07662463	-0.14439073	0.31418703	-0.12510916
PTA	7078PTA_1	-0.27255	0.11914935	-0.14960136	0.35815406	-0.2067116
PTA	7079PTA	-0.24929842	0.03148417	-0.11225167	0.33658469	-0.1467987
PTA	7079PTA_1	-0.31312982	0.08642071	-0.13670319	0.35190922	-0.18549028
PTA	7080PTA_1	-0.28820962	0.06790008	-0.10958515	0.36140385	-0.19170169
PTA	7080PTA_2	-0.26132124	0.03187388	-0.10761576	0.3216208	-0.16060504
PTA	7085PTA	-0.23683816	0.01662894	-0.02179839	0.24504657	-0.09858886
PLT	7087PLT	-0.3087714	0.14266826	-0.13696717	0.37229337	-0.20244914
QUM	7089CRCQUM	-0.27150634	0.10646948	-0.12275359	0.33749506	-0.19930497
VER	7091VER_1	-0.28724402	-0.03469595	-0.15939156	0.10284126	0.09630184
VER	7091VER_2	-0.12096379	0.00676045	-0.07696304	0.0012287	-0.02465511
SCR	7092SCR	-0.25645416	-0.22404461	-0.04082123	-0.04101305	-0.0726338
ACL	7093ACL	-0.15988216	0.28989983	0.12514061	-0.2055465	-0.09830964
ACL	7095ACL	-0.1572992	0.34478109	0.103589	-0.26020793	-0.05594234
ACL	7096ACL	-0.20259828	0.35399544	0.1161205	-0.23668619	-0.15084101
ACL	7098ACL	-0.16720467	0.3252572	0.08922823	-0.20617605	-0.12966485
ACL	7099ACL	-0.06048687	0.25046566	0.07651257	-0.16393725	-0.08722201
MGA	7100MGA	-0.09334372	0.06491572	0.12269194	-0.14469938	-0.05681358
DMS	7101DMS*	-0.25909586	0.27281695	-0.07794327	-0.07948713	0.14184625
DMS	7102DMS	-0.17626099	0.3024905	-0.08960995	-0.05063557	0.03354891
SEM	7103SEM	-0.31395534	0.32954781	-0.10459219	-0.08059709	0.0996542
MLT	7104MLT	0.18259786	0.03515367	0.05998758	-0.06002493	0.02512931
SIC	7105SIC	0.18975425	-0.06758195	0.05274541	0.01231569	0.0842001
FEN	7106FEN	-0.26805517	0.12906535	-0.11756219	0.31674653	-0.20120921
SGR	7107SGR	-0.07149892	0.01997509	0.22099846	0.0308949	0.10631989
ACL	7109ACL	-0.19871822	0.26488158	0.15186273	-0.17863965	-0.06559663
STO	7110STO	-0.27739945	0.07923426	-0.11028669	0.28705401	-0.06746424
SEM	7112SEM	-0.32851955	0.31907773	-0.08082219	-0.09325685	0.10092362
STO	7113STO	-0.27556406	0.07652847	-0.10478372	0.31787809	-0.02954775
TAR	7116TAR	-0.20347142	0.26734842	0.11958685	-0.18160927	-0.11154519
TAR	7117TAR	-0.18056209	-0.1565696	-0.02954928	-0.08189428	-0.06000817
BER	7118BER	-0.27395628	0.04689943	-0.09854255	0.33471702	-0.10692895
TOR	7119TOR	-0.14152072	0.10149523	0.10472309	-0.15278704	-0.01807817
TOR	7120TOR	-0.14066554	0.04176185	0.09490915	-0.11665815	-0.07004924
TOR	7121TOR	-0.12654416	0.04566898	0.10618842	-0.13534521	-0.09206942
TOR	7122TOR	-0.08118022	-0.02218728	0.10573215	-0.0519462	0.02149246
TRF	7123TRF	-0.14836302	-0.02658847	0.32683701	0.13502271	-0.07033867
TRF	7126TRF	-0.1507343	0.00375722	0.39701812	0.2094831	-0.06447383
VER	7127VER	-0.23578251	-0.02637308	-0.16100997	0.13627626	0.09660519
OKA	7129OKA	-0.12942876	-0.11515778	0.0584195	-0.11479196	-0.05446704
VER	7130VER	-0.30454763	-0.0907509	-0.18312887	0.1000988	0.1578442
ACL	7131ACL	-0.2066431	0.33506804	0.13016533	-0.20699223	-0.08026469
LPH	7132LPH	-0.25761829	-0.21241255	-0.06728963	-0.09898679	-0.03242233
BER	7133BER	-0.15232145	-0.15664019	0.02451398	-0.09958757	-0.04348465
BRD	7134BRD	-0.12277755	-0.04656378	0.29345757	0.1179355	0.15939339
BRD	7135BRD	-0.11766663	-0.02993435	0.28866907	0.103818	0.23091096
BRD	7135BRD_10	-0.12168271	-0.01824823	0.34849867	0.16906668	0.30842817
BRD	7135BRD_12	-0.12053758	-0.01371839	0.34900059	0.16536089	0.30948194
BRD	7135BRD_13	-0.12004095	-0.00966241	0.35556204	0.16191483	0.30242406
BRD	7135BRD_14	-0.11917304	-0.01129915	0.34388041	0.16585886	0.30991487
BRD	7135BRD_15	-0.14072654	0.02015986	0.33818291	0.18416419	0.30629628
BRD	7135BRD_17	-0.1514874	0.02313418	0.33349727	0.18703132	0.30778997
BRD	7135BRD_18	-0.14921276	0.02212591	0.33368264	0.18620469	0.31105095
BRD	7135BRD_19	-0.1531593	0.03072656	0.33215883	0.18182545	0.30954055
BRD	7135BRD_2	-0.11993539	-0.01460997	0.34746401	0.16340867	0.31166662
BRD	7135BRD_20	-0.14704276	0.0195024	0.33423786	0.17696768	0.30131924
BRD	7135BRD_3	-0.12053758	-0.01371839	0.34900059	0.16536089	0.30948194
BRD	7135BRD_5	-0.12104334	-0.00827053	0.34236515	0.16961322	0.30900038
BRD	7135BRD_6	-0.11889523	-0.01314852	0.34682523	0.16402701	0.31247124
BRD	7135BRD_7	-0.11889523	-0.01314852	0.34682523	0.16402701	0.31247124
BRD	7135BRD_8	-0.12984571	-0.00962199	0.34769613	0.15505376	0.31125103
BRD	7135BRD_9	-0.12146353	-0.01829951	0.34680295	0.16876307	0.30874571
BER	7136BER	-0.1945373	-0.19618911	0.00261291	-0.08069639	-0.01989195
BUK	7137BUK	0.23080146	0.01873885	0.08253944	-0.02601479	0.00296301
CHC	7138CHC_1	-0.14290259	-0.11083447	0.0730989	-0.07541173	-0.05927788
CHC	7138CHC_2	-0.15311537	-0.19452702	0.09895266	-0.1290263	-0.05986636
CMM	7139CMM	-0.11526547	-0.07239577	0.13327693	-0.02598361	-0.00361184
CAN	7140CAN	0.02934156	-0.10546588	0.08438311	-0.01745509	0.01963304
CAN	7142CAN	0.29093525	-0.02362237	0.06772513	0.01500655	0.03863337
CHC	7143CHC_1	-0.15011034	-0.16330486	0.00442203	-0.07523985	-0.0534659
CHC	7143CHC_2	-0.18142551	-0.10694472	-0.02249225	-0.11925363	-0.03612763
CHC	7144CHC	-0.14700943	-0.20276936	0.04684172	-0.1226182	-0.02254103
CHM	7145CHM	-0.08674897	-0.01262999	0.19834691	0.09931985	0.04645451
DMS	7146DMS	-0.17774682	0.20145894	-0.01672617	-0.06179481	0.01671932
DDS	7148DDS_1	-0.24420667	-0.16659463	-0.10989267	-0.10209348	-0.05553759
DDS	7148DDS_3	-0.2027172	-0.12232168	-0.13439	-0.09646492	-0.11145649
DMS	7149DMS	-0.26689139	0.30707339	-0.12349304	-0.09430678	0.05667144
DMS	7150DMS	-0.2516637	0.30216731	-0.09473491	-0.06265422	0.02981456
DMS	7151DMS	-0.31026928	0.31628361	-0.09986492	-0.09365086	0.08023359
DMS	7152DMS	-0.26117702	0.32634501	-0.06886623	-0.0933436	0.08358192
DMS	7153DMS	0.21540976	0.01260911	0.05123516	-0.00138878	0.05710242
DMS	7154DMS	-0.19596483	0.31328856	-0.08619312	-0.09645891	0.02944048
FEN	7156FEN	-0.30122861	0.10876954	-0.1344889	0.34425188	-0.21276471
FEN	7157FEN	-0.28420899	0.14229383	-0.15963102	0.3396391	-0.2126514
FEN	7158FEN	-0.2929221	0.14508772	-0.15142433	0.32947542	-0.22295541
FEN	7159FEN	-0.26924789	0.12409443	-0.15948501	0.30974481	-0.17550552
GIG	7160MCDGIG	-0.10513422	-0.1729498	0.09104668	-0.07950806	-0.01030813
GRL	7162GRL	-0.25248924	-0.19491215	-0.04725545	-0.1154377	-0.09541538
SNK	7164SNK	-0.20165319	0.05577509	-0.06977731	0.18452939	-0.01519817
SNK	7165SNK	-0.23833564	0.06973174	-0.09231512	0.17649179	0.01756311
JAM	7167JAM	-0.1320184	-0.0064479	0.38276873	0.15836244	-0.08783314
KTZ	7168KTZ	-0.0699528	-0.08429898	0.09465849	-0.06242644	-0.00848599
LPH	7169LPH	-0.24842058	-0.21321089	-0.00731069	-0.0907462	-0.06676276
BUK	7170BUK	0.11828743	-0.00522888	0.13039234	0.0213959	0.1097863
MLT	7171MLT	0.06640331	-0.03975286	0.07921906	0.01309165	-0.0108769
MRN	7172MRN	0.24543004	-0.00576758	0.04198845	0.02062134	0.06223961
MCD	7173MCD	-0.14192391	-0.13880911	0.06205251	-0.10640153	0.00816288
MCD	7174MCD	-0.16607432	-0.23042311	0.14784417	-0.10411696	0.03578013
GIG	7175MCDGIG	-0.14863865	-0.19951348	0.09926694	-0.06501488	0.04289836
GIG	7176MCDGIG	-0.17464419	-0.23963388	0.11010122	-0.10663709	0.00258323
MED	7178MED	-0.05296096	-0.05359032	0.1305558	-0.01225005	0.08781747
MLT	7180MLT	0.08143818	-0.03677397	0.032506	0.04157623	-0.08966808
MRN	7183MRN	0.26462933	-0.02042154	0.05118987	0.01563381	0.07689955
